1NETVIEW|HD|RETAILSID|001|20200120021838|228399,,,,,,,,,,,,,,,,,
00|HSBB_UNIFI-VOBB-KLIA_G001|U|OPTICAL|1|ON=KLIA_G001,,SMARTGROUP1.400,NPEZTKLIA21,1,SMARTGROUP1.400,NB=NPEZTKLIA21,1,1/2.600,IBSE01.PUJ,1,13/0/1.600,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_G001|U|OPTICAL|1|ON=KLIA_G001,,SMARTGROUP1.400,NPEZTKLIA21,1,SMARTGROUP1.400,NB=NPEZTKLIA21,1,1/2.600,IBSE01.PUJ,1,13/0/1.600,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_G002|U|OPTICAL|1|ON=KLIA_G002,1,NTB/11.400,NPEZTKLIA21,1,3/1.400,NB=NPEZTKLIA21,1,1/2.607,IBSE01.PUJ,1,13/0/1.607,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_G002|U|OPTICAL|1|ON=KLIA_G002,1,NTB/11.400,NPEZTKLIA21,1,3/1.400,NB=NPEZTKLIA21,1,1/2.607,IBSE01.PUJ,1,13/0/1.607,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_G003|U|OPTICAL|1|ON=KLIA_G003,1,NTB/11.400,NPEZTKLIA21,1,3/2.400,NB=NPEZTKLIA21,1,1/2.608,IBSE01.PUJ,1,13/0/1.608,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_G003|U|OPTICAL|1|ON=KLIA_G003,1,NTB/11.400,NPEZTKLIA21,1,3/2.400,NB=NPEZTKLIA21,1,1/2.608,IBSE01.PUJ,1,13/0/1.608,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1001|U|OPTICAL|1|IN=KLIA_V1001,1,1/9/4.400,NPEZTKLIA21,1,8/5.400,NB=NPEZTKLIA21,1,1/2.601,IBSE01.PUJ,1,13/0/1.601,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1001|U|OPTICAL|1|IN=KLIA_V1001,1,1/9/4.400,NPEZTKLIA21,1,8/5.400,NB=NPEZTKLIA21,1,1/2.601,IBSE01.PUJ,1,13/0/1.601,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1002|U|OPTICAL|1|IN=KLIA_V1002,,0.4,NPEZTKLIA21,1,8/6.400,NB=NPEZTKLIA21,1,1/2.602,IBSE01.PUJ,1,13/0/1.602,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1002|U|OPTICAL|1|IN=KLIA_V1002,,0.4,NPEZTKLIA21,1,8/6.400,NB=NPEZTKLIA21,1,1/2.602,IBSE01.PUJ,1,13/0/1.602,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1003|U|OPTICAL|1|IN=KLIA_V1003,,0.4,NPEZTKLIA21,1,8/7.400,NB=NPEZTKLIA21,1,1/2.603,IBSE01.PUJ,1,13/0/1.603,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1003|U|OPTICAL|1|IN=KLIA_V1003,,0.4,NPEZTKLIA21,1,8/7.400,NB=NPEZTKLIA21,1,1/2.603,IBSE01.PUJ,1,13/0/1.603,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1004|U|OPTICAL|1|IN=KLIA_V1004,,0.4,NPEZTKLIA21,1,8/8.400,NB=NPEZTKLIA21,1,1/2.604,IBSE01.PUJ,1,13/0/1.604,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1004|U|OPTICAL|1|IN=KLIA_V1004,,0.4,NPEZTKLIA21,1,8/8.400,NB=NPEZTKLIA21,1,1/2.604,IBSE01.PUJ,1,13/0/1.604,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1012|U|OPTICAL|1|IN=KLIA_V1012,,0.4,NPEZTKLIA21,1,8/9.400,NB=NPEZTKLIA21,1,1/2.605,IBSE01.PUJ,1,13/0/1.605,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1012|U|OPTICAL|1|IN=KLIA_V1012,,0.4,NPEZTKLIA21,1,8/9.400,NB=NPEZTKLIA21,1,1/2.605,IBSE01.PUJ,1,13/0/1.605,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1016|U|OPTICAL|1|IN=KLIA_V1016,,SMARTGROUP2.400,NPEZTKLIA21,1,SMARTGROUP2.400,NB=NPEZTKLIA21,1,1/2.606,IBSE01.PUJ,1,13/0/1.606,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-KLIA_V1016|U|OPTICAL|1|IN=KLIA_V1016,,SMARTGROUP2.400,NPEZTKLIA21,1,SMARTGROUP2.400,NB=NPEZTKLIA21,1,1/2.606,IBSE01.PUJ,1,13/0/1.606,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_G027|U|OPTICAL|1|ON=PCG_G027,,0.4,NPEALPCG21,1,Lag-4.400,NB=NPEALPCG21,1,2/2/1.640,IBSE01.PUJ,1,10/0/0.640,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_G027|U|OPTICAL|1|ON=PCG_G027,,0.4,NPEALPCG21,1,Lag-4.400,NB=NPEALPCG21,1,2/2/1.640,IBSE01.PUJ,1,10/0/0.640,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_G028|U|OPTICAL|1|ON=PCG_G028,,0.4,NPEALPCG21,1,Lag-5.400,NB=NPEALPCG21,1,2/2/1.641,IBSE01.PUJ,1,10/0/0.641,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_G028|U|OPTICAL|1|ON=PCG_G028,,0.4,NPEALPCG21,1,Lag-5.400,NB=NPEALPCG21,1,2/2/1.641,IBSE01.PUJ,1,10/0/0.641,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1010|U|OPTICAL|1|IN=PCG_V1010,0,0/2/0.400,NPEALPCG21,1,9/2/3.400,NB=NPEALPCG21,1,2/2/1.628,IBSE01.PUJ,1,10/0/0.628,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1010|U|OPTICAL|1|IN=PCG_V1010,0,0/2/0.400,NPEALPCG21,1,9/2/3.400,NB=NPEALPCG21,1,2/2/1.628,IBSE01.PUJ,1,10/0/0.628,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1011|U|OPTICAL|1|IN=PCG_V1011,,0.4,NPEALPCG21,1,10/2/2.400,NB=NPEALPCG21,1,2/2/1.629,IBSE01.PUJ,1,10/0/0.629,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1011|U|OPTICAL|1|IN=PCG_V1011,,0.4,NPEALPCG21,1,10/2/2.400,NB=NPEALPCG21,1,2/2/1.629,IBSE01.PUJ,1,10/0/0.629,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1013|U|OPTICAL|1|IN=PCG_V1013,,0.4,NPEALPCG21,1,10/2/10.400,NB=NPEALPCG21,1,2/2/1.630,IBSE01.PUJ,1,10/0/0.630,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1013|U|OPTICAL|1|IN=PCG_V1013,,0.4,NPEALPCG21,1,10/2/10.400,NB=NPEALPCG21,1,2/2/1.630,IBSE01.PUJ,1,10/0/0.630,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1015|U|OPTICAL|1|IN=PCG_V1015,,0.4,NPEALPCG21,1,10/2/8.400,NB=NPEALPCG21,1,2/2/1.631,IBSE01.PUJ,1,10/0/0.631,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1015|U|OPTICAL|1|IN=PCG_V1015,,0.4,NPEALPCG21,1,10/2/8.400,NB=NPEALPCG21,1,2/2/1.631,IBSE01.PUJ,1,10/0/0.631,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1018|U|OPTICAL|1|IN=PCG_V1018,,0.4,NPEALPCG21,1,10/2/3.400,NB=NPEALPCG21,1,2/2/1.634,IBSE01.PUJ,1,10/0/0.634,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1018|U|OPTICAL|1|IN=PCG_V1018,,0.4,NPEALPCG21,1,10/2/3.400,NB=NPEALPCG21,1,2/2/1.634,IBSE01.PUJ,1,10/0/0.634,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1019|U|OPTICAL|1|IN=PCG_V1019,0,0/3/0.400,NPEALPCG21,1,10/2/4.400,NB=NPEALPCG21,1,2/2/1.635,IBSE01.PUJ,1,10/0/0.635,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1019|U|OPTICAL|1|IN=PCG_V1019,0,0/3/0.400,NPEALPCG21,1,10/2/4.400,NB=NPEALPCG21,1,2/2/1.635,IBSE01.PUJ,1,10/0/0.635,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1020|U|OPTICAL|1|IN=PCG_V1020,,0.4,NPEALPCG21,1,10/2/5.400,NB=NPEALPCG21,1,2/2/1.636,IBSE01.PUJ,1,10/0/0.636,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1020|U|OPTICAL|1|IN=PCG_V1020,,0.4,NPEALPCG21,1,10/2/5.400,NB=NPEALPCG21,1,2/2/1.636,IBSE01.PUJ,1,10/0/0.636,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1021|U|OPTICAL|1|IN=PCG_V1021,,0.4,NPEALPCG21,1,Lag-3.400,NB=NPEALPCG21,1,2/2/1.637,IBSE01.PUJ,1,10/0/0.637,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V1021|U|OPTICAL|1|IN=PCG_V1021,,0.4,NPEALPCG21,1,Lag-3.400,NB=NPEALPCG21,1,2/2/1.637,IBSE01.PUJ,1,10/0/0.637,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V2045|U|OPTICAL|1|IN=PCG_V2045,0,0/20/0.400,NPEALPCG21,1,5/2/1.400,NB=NPEALPCG21,1,2/2/1.639,IBSE01.PUJ,1,10/0/0.639,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PCG_V2045|U|OPTICAL|1|IN=PCG_V2045,0,0/20/0.400,NPEALPCG21,1,5/2/1.400,NB=NPEALPCG21,1,2/2/1.639,IBSE01.PUJ,1,10/0/0.639,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ-V1072|U|OPTICAL|1|IN=PUJ_V1072,1,1/8/1.400,NPEALPUJ21,1,10/2/9.400,NB=NPEALPUJ21,1,1/2/1.684,IBSE01.PUJ,1,14/0/1.684,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ-V1072|U|OPTICAL|1|IN=PUJ_V1072,1,1/8/1.400,NPEALPUJ21,1,10/2/9.400,NB=NPEALPUJ21,1,1/2/1.684,IBSE01.PUJ,1,14/0/1.684,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_G001|U|OPTICAL|1|ON=PUJ_G001,1,NTA/5.400,NPEALPUJ21,1,9/1/1.400,NB=NPEALPUJ21,1,2/1/8.609,IBSE01.PUJ,1,10/0/1.609,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_G001|U|OPTICAL|1|ON=PUJ_G001,1,NTA/5.400,NPEALPUJ21,1,9/1/1.400,NB=NPEALPUJ21,1,2/1/8.609,IBSE01.PUJ,1,10/0/1.609,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_G009|U|OPTICAL|1|ON=PUJ_G009,1,NTA/6.400,NPEALPUJ21,1,2/1/2.400,NB=NPEALPUJ21,1,2/1/8.617,IBSE01.PUJ,1,10/0/1.617,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_G009|U|OPTICAL|1|ON=PUJ_G009,1,NTA/6.400,NPEALPUJ21,1,2/1/2.400,NB=NPEALPUJ21,1,2/1/8.617,IBSE01.PUJ,1,10/0/1.617,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_G013|U|OPTICAL|1|ON=PUJ_G013,,0.4,NPEALPUJ21,1,Lag-1.400,NB=NPEALPUJ21,1,1/2/1.610,IBSE01.PUJ ,1,14/0/1.610,,,,,,
00|HSBB_UNIFI-VOBB-PUJ_G014|U|OPTICAL|1|ON=PUJ_G014,,0.4,NPEALPUJ21,1,Lag-3.400,NB=NPEALPUJ21,1,1/2/1.609,IBSE01.PUJ ,1,14/0/1.609,,,,,,
00|HSBB_UNIFI-VOBB-PUJ_G015|U|OPTICAL|1|ON=PUJ_G015,,0.4,NPEALPUJ21,1,Lag-5.400,NB=NPEALPUJ21,1,1/2/1.611,IBSE01.PUJ ,1,14/0/1.611,,,,,,
00|HSBB_UNIFI-VOBB-PUJ_G016|U|OPTICAL|1|ON=PUJ_G016,,0.4,NPEALPUJ21,1,Lag-6.400,NB=NPEALPUJ21,1,1/2/1.612,IBSE01.PUJ ,1,14/0/1.612,,,,,,
00|HSBB_UNIFI-VOBB-PUJ_V1013|U|OPTICAL|1|IN=PUJ_V1013,1,1/9/3.400,NPEALPUJ21,1,7/2/8.400,NB=NPEALPUJ21,1,1/2/1.627,IBSE01.PUJ,1,14/0/1.627,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1013|U|OPTICAL|1|IN=PUJ_V1013,1,1/9/3.400,NPEALPUJ21,1,7/2/8.400,NB=NPEALPUJ21,1,1/2/1.627,IBSE01.PUJ,1,14/0/1.627,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1016|U|OPTICAL|1|IN=PUJ_V1016,,0.4,NPEALPUJ21,1,8/2/7.400,NB=NPEALPUJ21,1,1/2/1.630,IBSE01.PUJ,1,14/0/1.630,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1016|U|OPTICAL|1|IN=PUJ_V1016,,0.4,NPEALPUJ21,1,8/2/7.400,NB=NPEALPUJ21,1,1/2/1.630,IBSE01.PUJ,1,14/0/1.630,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1016|U|OPTICAL|1|IN=PUJ_V1016,1,1/9/3.400,NPEALPUJ21,1,7/2/7.400,NB=NPEALPUJ21,1,1/2/1.630,IBSE01.PUJ,1,14/0/1.630,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1016|U|OPTICAL|1|IN=PUJ_V1016,1,1/9/3.400,NPEALPUJ21,1,7/2/7.400,NB=NPEALPUJ21,1,1/2/1.630,IBSE01.PUJ,1,14/0/1.630,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1020|U|OPTICAL|1|IN=PUJ_V1020,,0.4,NPEALPUJ21,1,6/1/2.400,NB=NPEALPUJ21,1,2/1/8.634,IBSE01.PUJ,1,10/0/1.634,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1020|U|OPTICAL|1|IN=PUJ_V1020,,0.4,NPEALPUJ21,1,6/1/2.400,NB=NPEALPUJ21,1,2/1/8.634,IBSE01.PUJ,1,10/0/1.634,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1020|U|OPTICAL|1|IN=PUJ_V1020,1,1/9/3.400,NPEALPUJ21,1,5/1/2.400,NB=NPEALPUJ21,1,2/1/8.634,IBSE01.PUJ,1,10/0/1.634,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1020|U|OPTICAL|1|IN=PUJ_V1020,1,1/9/3.400,NPEALPUJ21,1,5/1/2.400,NB=NPEALPUJ21,1,2/1/8.634,IBSE01.PUJ,1,10/0/1.634,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1036|U|OPTICAL|1|IN=PUJ_V1036,1,1/8/1.400,NPEALPUJ21,1,8/1/10.400,NB=NPEALPUJ21,1,1/2/1.649,IBSE01.PUJ,1,14/0/1.649,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1036|U|OPTICAL|1|IN=PUJ_V1036,1,1/8/1.400,NPEALPUJ21,1,8/1/10.400,NB=NPEALPUJ21,1,1/2/1.649,IBSE01.PUJ,1,14/0/1.649,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1037|U|OPTICAL|1|IN=PUJ_V1037,,0.4,NPEALPUJ21,1,6/2/8.400,NB=NPEALPUJ21,1,1/2/1.650,IBSE01.PUJ,1,14/0/1.650,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1037|U|OPTICAL|1|IN=PUJ_V1037,,0.4,NPEALPUJ21,1,6/2/8.400,NB=NPEALPUJ21,1,1/2/1.650,IBSE01.PUJ,1,14/0/1.650,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1038|U|OPTICAL|1|IN=PUJ_V1038,,0.4,NPEALPUJ21,1,6/2/9.400,NB=NPEALPUJ21,1,1/2/1.651,IBSE01.PUJ,1,14/0/1.651,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1038|U|OPTICAL|1|IN=PUJ_V1038,,0.4,NPEALPUJ21,1,6/2/9.400,NB=NPEALPUJ21,1,1/2/1.651,IBSE01.PUJ,1,14/0/1.651,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1039|U|OPTICAL|1|IN=PUJ_V1039,1,1/8/1.400,NPEALPUJ21,1,8/2/9.400,NB=NPEALPUJ21,1,1/2/1.652,IBSE01.PUJ,1,14/0/1.652,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1039|U|OPTICAL|1|IN=PUJ_V1039,1,1/8/1.400,NPEALPUJ21,1,8/2/9.400,NB=NPEALPUJ21,1,1/2/1.652,IBSE01.PUJ,1,14/0/1.652,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1040|U|OPTICAL|1|IN=PUJ_V1040,,0.4,NPEALPUJ21,1,7/1/10.400,NB=NPEALPUJ21,1,1/2/1.653,IBSE01.PUJ,1,14/0/1.653,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1040|U|OPTICAL|1|IN=PUJ_V1040,,0.4,NPEALPUJ21,1,7/1/10.400,NB=NPEALPUJ21,1,1/2/1.653,IBSE01.PUJ,1,14/0/1.653,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1041|U|OPTICAL|1|IN=PUJ_V1041,,0.4,NPEALPUJ21,1,4/2/1.400,NB=NPEALPUJ21,1,1/2/1.654,IBSE01.PUJ,1,14/0/1.654,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1041|U|OPTICAL|1|IN=PUJ_V1041,,0.4,NPEALPUJ21,1,4/2/1.400,NB=NPEALPUJ21,1,1/2/1.654,IBSE01.PUJ,1,14/0/1.654,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1042|U|OPTICAL|1|IN=PUJ_V1042,,0.4,NPEALPUJ21,1,10/2/7.400,NB=NPEALPUJ21,1,1/2/1.655,IBSE01.PUJ,1,14/0/1.655,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1042|U|OPTICAL|1|IN=PUJ_V1042,,0.4,NPEALPUJ21,1,10/2/7.400,NB=NPEALPUJ21,1,1/2/1.655,IBSE01.PUJ,1,14/0/1.655,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1044|U|OPTICAL|1|IN=PUJ_V1044,,0.4,NPEALPUJ21,1,10/2/6.400,NB=NPEALPUJ21,1,2/1/8.657,IBSE01.PUJ,1,10/0/1.657,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1044|U|OPTICAL|1|IN=PUJ_V1044,,0.4,NPEALPUJ21,1,10/2/6.400,NB=NPEALPUJ21,1,2/1/8.657,IBSE01.PUJ,1,10/0/1.657,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1044|U|OPTICAL|1|IN=PUJ_V1044,,0.4,NPEALPUJ21,1,6/2/3.400,NB=NPEALPUJ21,1,2/1/8.657,IBSE01.PUJ,1,10/0/1.657,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1044|U|OPTICAL|1|IN=PUJ_V1044,,0.4,NPEALPUJ21,1,6/2/3.400,NB=NPEALPUJ21,1,2/1/8.657,IBSE01.PUJ,1,10/0/1.657,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1044|U|OPTICAL|1|IN=PUJ_V1044,1,1/9/3.400,NPEALPUJ21,1,5/2/1.400,NB=NPEALPUJ21,1,2/1/8.657,IBSE01.PUJ,1,10/0/1.657,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1044|U|OPTICAL|1|IN=PUJ_V1044,1,1/9/3.400,NPEALPUJ21,1,5/2/1.400,NB=NPEALPUJ21,1,2/1/8.657,IBSE01.PUJ,1,10/0/1.657,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1048|U|OPTICAL|1|IN=PUJ_V1048,,0.4,NPEALPUJ21,1,10/2/1.400,NB=NPEALPUJ21,1,1/2/1.660,IBSE01.PUJ,1,14/0/1.660,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1048|U|OPTICAL|1|IN=PUJ_V1048,,0.4,NPEALPUJ21,1,10/2/1.400,NB=NPEALPUJ21,1,1/2/1.660,IBSE01.PUJ,1,14/0/1.660,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1048|U|OPTICAL|1|IN=PUJ_V1048,0,0/2/0.400,NPEALPUJ21,1,9/2/1.400,NB=NPEALPUJ21,1,1/2/1.660,IBSE01.PUJ,1,14/0/1.660,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1048|U|OPTICAL|1|IN=PUJ_V1048,0,0/2/0.400,NPEALPUJ21,1,9/2/1.400,NB=NPEALPUJ21,1,1/2/1.660,IBSE01.PUJ,1,14/0/1.660,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1049|U|OPTICAL|1|IN=PUJ_V1049,,0.4,NPEALPUJ21,1,10/2/2.400,NB=NPEALPUJ21,1,1/2/1.661,IBSE01.PUJ,1,14/0/1.661,BM=IBSE01.PUJ,1,5/0/0.0,HGW21.BAT,1,3/1/7.0
00|HSBB_UNIFI-VOBB-PUJ_V1049|U|OPTICAL|1|IN=PUJ_V1049,,0.4,NPEALPUJ21,1,10/2/2.400,NB=NPEALPUJ21,1,1/2/1.661,IBSE01.PUJ,1,14/0/1.661,BM=IBSE01.PUJ,1,6/0/0.0,HGW21.KLG,1,3/1/7.0
